player_id,name,team,position,overall_rank,position_rank,tier,ppr_points,points_per_game,vorp,low_ppr,high_ppr,confidence,games,pass_attempts,completions,passing_yards,passing_touchdowns,interceptions,carries,rushing_yards,rushing_touchdowns,targets,receptions,receiving_yards,receiving_touchdowns,fumbles_lost,data_mode,model_version,projection_season
00-0033906,Alvin Kamara,NO,RB,158,43,10,83.94044719908241,7.230133707031234,-47.24169773639038,68.83116670324759,99.04972769491724,0.62,11.609805655108584,,,,,,95.63218932335793,362.05391944806973,1.15,24.758798766684922,21.109216824661903,139.9308895679508,1.3431675609349147,1.1631279463955144,production,2026.2.0,2026
00-0038996,Tucker Kraft,GB,TE,159,26,10,85.58191268661396,7.347029272072465,-47.52361327370552,70.17716840302346,100.98665697020446,0.62,11.648505745298717,,,,,,0.729560164458763,-3.408781651724406,0.0,50.599999999999994,36.8,375.2081932312977,2.0622930261323638,0.38589331406877736,production,2026.2.0,2026
BOE586077,Nate Boerkircher,JAX,TE,160,27,10,85.17307692307692,7.689236111111111,-47.93244903724256,61.32461538461538,109.02153846153846,0.5,11.076923076923077,,,,,,0.11538461538461539,0.6153846153846154,0.1,39.42938392857144,33.23076923076923,366.65384615384613,2.5384615384615383,0.3076923076923077,production,2026.2.0,2026
00-0033280,Christian McCaffrey,SF,RB,161,44,10,82.3627958326484,8.693073939677147,-48.81934910282439,67.53749258277169,97.18809908252511,0.62,9.474530690084903,,,,,,71.44060181970258,240.85853011173086,2.5355740423170956,27.472171654655686,19.56278258139293,189.8172177414944,1.1173271193791492,1.0924842521222617,production,2026.2.0,2026
00-0036971,Trevor Lawrence,JAX,QB,162,19,10,175.05573954725875,13.326004015783022,-49.468272121174266,143.5457064287522,206.5657726657653,0.62,13.136401530415768,377.45885539461676,260.26940903458825,2833.591813578603,17.118850288482623,8.800925089622682,42.42657710603611,126.17843694811232,0.804442636416849,,,,,3.302991741941405,production,2026.2.0,2026
00-0040667,Matthew Golden,GB,WR,163,73,10,87.83056619750047,7.359421611823073,-51.448334830057064,72.02106428195039,103.64006811305056,0.62,11.934438714096599,,,,,,6.865008046094162,33.96712965930517,0.2288403506600739,50.11878842750266,24.439321537758484,409.8515060128506,2.9573325988506154,0.053828302268859374,production,2026.2.0,2026
00-0035685,David Montgomery,HOU,RB,164,45,10,77.1775801812874,6.930200621310473,-54.004564754185395,63.28561574865567,91.06954461391912,0.5,11.13641356124167,,,,,,93.33725244153662,390.54773891994313,3.5869183587427718,8.833556209684598,7.543046668284976,42.81267168904904,0.9895155831562102,0.5800555996453473,production,2026.2.0,2026
00-0040719,Bhayshul Tuten,JAX,RB,165,46,10,76.96260969149205,6.571086170511382,-54.219535243980744,63.109339947023486,90.81587943596061,0.62,11.712311738791668,,,,,,91.00913700366371,353.04999999999995,2.9339717455154934,16.099999999999998,11.5,90.85,0.6950413938844924,0.3507345724539317,production,2026.2.0,2026
00-0036264,Jordan Love,GB,QB,166,20,10,168.5079525539169,13.731841748708185,-56.01605911451611,138.17652109421186,198.83938401362195,0.62,12.27132934078338,358.1244885114027,256.77462608198726,2358.0484817337124,16.60442202432895,6.8999999999999995,39.207104403054025,184.63234060484237,1.284181854461396,,,,,2.3,production,2026.2.0,2026
00-0036442,Joe Burrow,CIN,QB,167,21,10,163.1693621688023,9.59819777463543,-61.35464949963071,133.7988769784179,192.53984735918672,0.62,17.0,297.84999999999997,198.95,2080.35,19.549999999999997,5.75,16.099999999999998,47.15,2.4562356883814496,,,,,3.098525980743189,production,2026.2.0,2026
00-0039491,Jalen Coker,CAR,WR,168,74,10,73.96045027064159,7.322979043439453,-65.31845075691595,60.647569221926105,87.27333131935707,0.58,10.099776311240662,,,,,,0.0,-2.621727298787818,0.02895283107844319,49.084501285139154,25.60768428562371,376.2843723970305,1.8763479256946016,0.2226515327223299,production,2026.2.0,2026
00-0040583,Woody Marks,HOU,RB,169,47,10,59.34395216823021,5.274542846977365,-71.83819276724259,48.662040777948775,70.02586355851165,0.62,11.25101338445623,,,,,,88.35761024761055,373.60259393826937,0.24432727074790023,15.839040690013345,11.80774409616615,100.67994847713629,0.0,0.679004896981956,production,2026.2.0,2026
00-0039337,Malik Nabers,NYG,WR,170,75,10,67.35314289284042,5.742619846151624,-71.92575813471711,55.229577172129154,79.4767086135517,0.62,11.728643841534566,,,,,,3.1937559532490805,16.767374412589522,0.07056554883812309,40.25,20.7,311.65,2.3,0.2059939207236314,production,2026.2.0,2026
00-0033921,Chris Godwin Jr.,TB,WR,171,76,10,66.792041021824,7.123690094942871,-72.48686000573353,54.769473637895686,78.81460840575232,0.62,9.376045298382628,,,,,,0.8178249071367071,3.6123154687736063,0.046287806513095914,36.16226588361281,30.683915118906743,277.6160504904204,1.30336685800085,0.0563193400429078,production,2026.2.0,2026
00-0037838,Isaiah Likely,NYG,TE,172,28,10,55.26777172586962,3.99973971291233,-77.83775423444986,45.31957281521309,65.21597063652615,0.5,13.817842082935819,,,,,,0.0,-0.09804186060363874,0.0,32.98602313588397,19.02068183907211,293.56894072857875,1.15,0.0,production,2026.2.0,2026
00-0040743,Tyler Shough,NO,QB,173,22,10,145.50401487707927,12.987795485952613,-79.01999679135375,119.31329219920501,171.69473755495352,0.62,11.203134129610682,316.63378574573653,208.40119571173713,2325.7384314463125,11.5,4.504139123364122,36.189398773648065,99.26503348394697,1.3834195207351017,,,,,1.3721323034251272,production,2026.2.0,2026
00-0039163,C.J. Stroud,HOU,QB,174,23,10,142.67715866504716,11.375285785396631,-81.84685300338586,116.99527010533868,168.35904722475564,0.62,12.542731792128976,285.1365885092979,209.92404772637232,1944.6768790623494,15.890061595786205,9.2,44.885636818372745,213.3552708095996,0.019074664197035494,,,,,0.8600689733669007,production,2026.2.0,2026
00-0039146,Jayden Reed,GB,WR,175,77,10,56.31022219449287,5.03702602068101,-82.96867883306467,46.17438219948416,66.44606218950159,0.62,11.179259738443774,,,,,,3.4499999999999997,32.199999999999996,0.16678355322122904,25.299999999999997,21.849999999999998,238.04999999999998,1.15,0.23273956241725252,production,2026.2.0,2026
00-0033553,James Conner,ARI,RB,176,48,10,34.10075989563253,4.132305538389048,-97.08138503984026,27.962623114418676,40.23889667684638,0.62,8.25223584723759,,,,,,36.8,109.24999999999999,1.15,10.35,9.2,43.699999999999996,0.6046483176017805,0.46106500498907893,production,2026.2.0,2026
00-0031408,Mike Evans,SF,WR,177,78,10,41.87573463790624,5.273988067807709,-97.40316638965129,34.33810240308312,49.41336687272936,0.44000000000000006,7.940051077004644,,,,,,0.1349045321666147,-1.660561316542188,0.03914182715677851,32.560028596885026,12.139615004185147,181.94163403876894,1.9121935664262917,0.0,production,2026.2.0,2026
00-0039910,Jayden Daniels,WAS,QB,178,24,10,111.0663655141505,9.314029288868044,-113.45764615428251,91.07441972160342,131.0583113066976,0.62,11.924631335108103,216.2,131.1,1451.3,9.2,3.4499999999999997,51.1367222898615,168.97486907090513,1.8028131011766635,,,,,2.3,production,2026.2.0,2026
00-0039344,Jonathon Brooks,CAR,RB,179,49,10,15.887581589510216,2.8134184560274362,-115.29456334596257,13.027816903398378,18.747346275622053,0.62,5.647073777977407,,,,,,10.35,25.299999999999997,1.2891029795132438,3.4499999999999997,3.4499999999999997,26.45,0.0059702526085900496,0.25392890161039317,production,2026.2.0,2026
00-0035228,Kyler Murray,MIN,QB,180,25,10,89.44699999999999,8.001136368254457,-135.07701166843304,73.34653999999999,105.54745999999999,0.5,11.179287026639432,185.14999999999998,126.49999999999999,1106.3,6.8999999999999995,3.4499999999999997,33.349999999999994,198.95,1.15,,,,,1.15,production,2026.2.0,2026
00-0038128,Malik Willis,MIA,QB,181,26,10,42.675305715902944,10.058557005114519,-181.84870595253008,34.99375068704042,50.35686074476547,0.44000000000000006,4.242686669092161,40.25,34.5,485.29999999999995,3.4499999999999997,3.7239198418539385,25.299999999999997,115.11677971370445,1.2832445713733958,,,,,1.15,production,2026.2.0,2026
