season,position,target,model,is_baseline,mae,rmse,r2,bias,n,spearman
2023,QB,passing_yards,historical_median_comparable_opportunity,true,805.2767857142857,1457.6792740762382,0.011497980217037074,-156.95535714285714,112,0.5510721776182809
2023,QB,passing_yards,ridge,false,784.245851179546,1104.6484701912048,0.43232235226004767,21.23569692120793,112,0.6469100615919078
2023,QB,passing_yards,elastic_net,false,783.8271081144452,1115.8234494694839,0.4207786367487528,22.800817242461743,112,0.6332611721928648
2024,QB,passing_yards,previous_season_total,true,797.1428571428571,1265.6027643549367,0.23981387031651935,318.5892857142857,112,0.5702685132583264
2024,QB,passing_yards,previous_season_per_game,true,797.1428571428571,1265.6027643549367,0.23981387031651935,318.5892857142857,112,0.5702685132583264
2024,QB,passing_yards,two_year_weighted_average,true,797.1428571428571,1265.6027643549367,0.23981387031651935,318.5892857142857,112,0.5702685132583264
2024,QB,passing_yards,three_year_weighted_average,true,797.1428571428571,1265.6027643549367,0.23981387031651935,318.5892857142857,112,0.5702685132583264
2024,QB,passing_yards,position_age_group_average,true,1237.71628112941,1461.6508967916157,-0.013940397183682895,140.21024846486932,112,-0.04994457874151543
2024,QB,passing_yards,ridge_baseline,true,660.5957211979313,929.199659090251,0.590227135844772,29.24465059953337,112,0.7202328214567856
2024,QB,passing_yards,historical_median_comparable_opportunity,true,686.8794642857143,1282.3371076239218,0.21957795002414437,-195.40625,112,0.5988122405569045
2024,QB,passing_yards,ridge,false,634.6837841384005,896.5191784288888,0.6185441490782079,28.092406346184596,112,0.7720077105100186
2024,QB,passing_yards,elastic_net,false,640.2405153663034,907.7874385193712,0.6088949266810251,32.31320623511562,112,0.7678403334466734
2025,QB,passing_yards,previous_season_total,true,716.9196428571429,1122.5933424441819,0.3926187933881258,343.6875,112,0.6271911493454808
